what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1303891176500
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1303891176500
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1303891176500
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1303891176500
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1303891176500
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1303891176500
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1303891176500
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1303891176500
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1303891176500
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1303891176500
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1303891176500
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1303891176500
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1303891176500
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1303891176500
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1303891176500
started,bundle,org.eclipse.ui.intro,3.4.0.v20100427,"org.eclipse.ui.intro",1303891176500
started,bundle,org.eclipse.ui.intro.universal,3.2.402.r36_v20100702,"org.eclipse.ui.intro.universal",1303891176500
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1303891176500
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1303891176500
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1303891176500
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1303891176500
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1303891176500
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1303891176500
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1303891176500
os,sysinfo,,,"win32",1303891176500
arch,sysinfo,,,"x86",1303891176500
ws,sysinfo,,,"win32",1303891176500
locale,sysinfo,,,"de_DE",1303891176500
processors,sysinfo,,,"2",1303891176500
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1303891176500
java.runtime.version,sysinfo,,,"1.6.0_24-b07",1303891176500
java.specification.name,sysinfo,,,"Java Platform API Specification",1303891176500
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1303891176500
java.specification.version,sysinfo,,,"1.6",1303891176500
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1303891176500
java.version,sysinfo,,,"1.6.0_24",1303891176500
java.vm.info,sysinfo,,,"mixed mode",1303891176500
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1303891176500
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1303891176500
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1303891176500
java.vm.specification.version,sysinfo,,,"1.0",1303891176500
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1303891176500
java.vm.version,sysinfo,,,"19.1-b02",1303891176500
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1303891177500
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1303891177531
closed,view,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.internal.introview",1303891177562
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303891180609
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303891184812
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303891184921
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1303891188062
started,bundle,org.eclipse.jdt.launching,3.5.200.v20110105_r362,"org.eclipse.jdt.launching",1303891188078
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303891199171
started,bundle,org.eclipse.jdt.apt.core,3.3.402.R36_v20110120-1000,"org.eclipse.jdt.apt.core",1303891199218
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1303891199234
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303891200171
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1303891235015
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303891235765
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1303891235828
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1303891236937
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1303891237062
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1303891237125
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1303891237281
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1303891237625
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1303891250062
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1303891251890
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1303891259062
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1303891272500
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1303891273093
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1303891280265
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1303891280281
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1303891283140
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1303891303093
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1303891324421
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1303891341468
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1303891341546
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1303891341609
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1303891344859
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1303891347000
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1303891355671
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303891360281
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303891373015
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1303891373125
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1303891373234
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1303891402515
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1303891409625
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1303891410593
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1303891435921
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1303891442593
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1303891442937
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1303891443156
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1303891455828
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303891470453
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303891687859
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1303891687953
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1303891688046
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1303891716359
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1303891756156
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1303891758468
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1303891758843
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1303891761890
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1303891763203
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303891778890
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303891818640
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1303891829343
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303891852890
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303892087437
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303892094640
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303892094671
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303892094765
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303892099250
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1303892099328
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1303892099421
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1303892100890
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1303892105031
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303892114828
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303892128015
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1303892130765
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303892134531
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303892136453
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1303892150406
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303892164140
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303892168531
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1303892169609
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303892182015
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303892182109
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303892189531
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303892202656
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303892215781
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303892219328
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303892258187
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303892270343
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303892289796
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303892327609
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1303892342953
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1303892343875
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303892351593
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303892388453
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1303892397265
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303892419281
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303892654390
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303892677593
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303892685453
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303892698265
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303892705781
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1303892750984
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1303892757093
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303892772796
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303892772906
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1303892775562
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1303892809312
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303892816171
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303892816250
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1303892839406
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1303892840546
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1303892853078
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1303892853500
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1303892856125
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303892888609
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303892937000
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303892981531
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303893259718
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303893263000
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303893265500
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303893267531
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303893309406
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303893310859
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303893336359
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303893343421
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303893554593
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303893559687
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303893563390
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1303893570437
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1303893576578
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1303893576984
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1303893578328
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1303893578828
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1303893592281
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1303893596187
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1303893596718
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1303893599578
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1303893601671
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1303893610562
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1303893611265
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1303893621406
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1303893660781
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1303893742828
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1303893743265
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1303893755671
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1303893758500
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1303893760468
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1303893760843
no handler,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1303893777046
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1303893780500
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303893783500
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303893783578
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1303893788640
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1303893798250
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303893814390
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303893814421
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1303893822171
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1303893822781
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1303893846812
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1303893879984
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1303893880984
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1303893890187
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1303893892000
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1303893894500
